Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dozie,2025-04-20 06:13:13,00:12:10,,"Young Sheldon: Season 1: A Patch, a Modem, and a Zantac® (Episode 6)",,DefaultWidevineAndroidPhone,00:18:34,00:18:34,NG (Nigeria)
Dozie,2025-04-20 06:00:32,00:12:39,,"Young Sheldon: Season 1: A Solar Calculator, a Game Ball, and a Cheerleader's Bosom (Episode 5)",,DefaultWidevineAndroidPhone,00:19:10,00:19:10,NG (Nigeria)
Dozie,2025-04-20 05:48:11,00:12:18,,"Young Sheldon: Season 1: A Therapist, a Comic Book, and a Breakfast Sausage (Episode 4)",,DefaultWidevineAndroidPhone,00:18:32,00:18:32,NG (Nigeria)
Dozie,2025-04-20 05:34:56,00:13:14,,"Young Sheldon: Season 1: Poker, Faith, and Eggs (Episode 3)",,DefaultWidevineAndroidPhone,00:20:00,00:20:00,NG (Nigeria)
Dozie,2025-04-20 05:23:12,00:11:43,,"Young Sheldon: Season 1: Rockets, Communists, and the Dewey Decimal System (Episode 2)",,DefaultWidevineAndroidPhone,00:17:46,00:17:46,NG (Nigeria)
Dozie,2025-04-20 05:10:20,00:12:50,,Young Sheldon: Season 1: Pilot (Episode 1),,DefaultWidevineAndroidPhone,00:20:48,00:20:48,NG (Nigeria)
Dozie,2025-04-19 22:15:10,00:02:14,,Young Sheldon: Season 1: Pilot (Episode 1),,DefaultWidevineAndroidPhone,00:03:13,Not latest view,NG (Nigeria)
Dozie,2025-04-19 22:14:06,00:00:15,Autoplayed: user action: None; ,Fatal Affair PVS Clip 4,HOOK,DefaultWidevineAndroidPhone,00:00:15,00:00:15,NG (Nigeria)
Dozie,2025-04-19 22:12:11,00:00:16,Autoplayed: user action: None; ,Inciting Incident Clip: The Billion Dollar Code,HOOK,DefaultWidevineAndroidPhone,00:00:16,00:00:16,NG (Nigeria)
Dozie,2025-04-19 22:08:12,00:02:21,,Tears of the Sun,,DefaultWidevineAndroidPhone,00:03:31,00:03:31,NG (Nigeria)
Dozie,2025-04-19 22:07:36,00:00:13,Autoplayed: user action: None; ,Tears of the Sun_hook_primary_16x9_backfill,HOOK,DefaultWidevineAndroidPhone,00:00:04,00:00:04,NG (Nigeria)
Dozie,2025-04-19 22:00:21,00:00:28,,Suits: Season 4: One-Two-Three Go... (Episode 1),,DefaultWidevineAndroidPhone,00:01:08,00:01:08,NG (Nigeria)
Dozie,2025-04-19 17:50:03,00:28:19,,Suits: Season 3: No Way Out (Episode 16),,DefaultWidevineAndroidPhone,00:45:17,00:45:17,NG (Nigeria)
Dozie,2025-04-19 17:23:34,00:22:39,,Suits: Season 3: Know When to Fold 'Em (Episode 15),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,NG (Nigeria)
Dozie,2025-04-19 17:14:37,00:05:21,,Suits: Season 3: Know When to Fold 'Em (Episode 15),,DefaultWidevineAndroidPhone,00:09:03,Not latest view,NG (Nigeria)
Dozie,2025-04-19 16:56:47,00:17:39,,Suits: Season 3: Heartburn (Episode 14),,DefaultWidevineAndroidPhone,00:42:41,00:42:41,NG (Nigeria)
Dozie,2025-04-19 16:21:43,00:09:52,,Suits: Season 3: Heartburn (Episode 14),,DefaultWidevineAndroidPhone,00:15:52,Not latest view,NG (Nigeria)
Dozie,2025-04-19 15:37:30,00:27:52,,Suits: Season 3: Moot Point (Episode 13),,DefaultWidevineAndroidPhone,00:42:44,00:42:44,NG (Nigeria)
Dozie,2025-04-19 15:08:15,00:26:29,,Suits: Season 3: Yesterday’s Gone (Episode 12),,DefaultWidevineAndroidPhone,00:42:18,00:42:18,NG (Nigeria)
Dozie,2025-04-19 15:07:55,00:26:29,,Suits: Season 3: Yesterday’s Gone (Episode 12),,DefaultWidevineAndroidPhone,00:42:18,Not latest view,NG (Nigeria)
Dozie,2025-04-19 14:32:03,00:24:57,,Suits: Season 3: Buried Secrets (Episode 11),,DefaultWidevineAndroidPhone,00:42:40,00:42:40,NG (Nigeria)
Dozie,2025-04-19 13:53:40,00:27:37,,Suits: Season 3: Stay (Episode 10),,DefaultWidevineAndroidPhone,00:42:34,00:42:34,NG (Nigeria)
Dozie,2025-04-19 13:23:32,00:26:53,,Suits: Season 3: Bad Faith (Episode 9),,DefaultWidevineAndroidPhone,00:42:41,00:42:41,NG (Nigeria)
Dozie,2025-04-19 12:55:57,00:27:34,,Suits: Season 3: Endgame (Episode 8),,DefaultWidevineAndroidPhone,00:42:38,00:42:38,NG (Nigeria)
Dozie,2025-04-19 12:28:03,00:23:21,,Suits: Season 3: She's Mine (Episode 7),,DefaultWidevineAndroidPhone,00:42:24,00:42:24,NG (Nigeria)
Dozie,2025-04-19 12:12:34,00:04:34,,Suits: Season 3: She's Mine (Episode 7),,DefaultWidevineAndroidPhone,00:07:27,Not latest view,NG (Nigeria)
Dozie,2025-04-19 12:04:00,00:08:31,,Suits: Season 3: The Other Time (Episode 6),,DefaultWidevineAndroidPhone,00:42:40,00:42:40,NG (Nigeria)
Dozie,2025-04-19 10:39:49,00:16:36,,Suits: Season 3: The Other Time (Episode 6),,DefaultWidevineAndroidPhone,00:29:57,Not latest view,NG (Nigeria)
Dozie,2025-04-19 09:45:56,00:02:42,,Suits: Season 3: The Other Time (Episode 6),,DefaultWidevineAndroidPhone,00:04:53,Not latest view,NG (Nigeria)
Dozie,2025-04-19 09:17:11,00:27:48,,Suits: Season 3: Shadow of a Doubt (Episode 5),,DefaultWidevineAndroidPhone,00:42:41,00:42:41,NG (Nigeria)
Dozie,2025-04-19 09:00:21,00:14:35,,Suits: Season 3: Conflict of Interest (Episode 4),,DefaultWidevineAndroidPhone,00:42:34,00:42:34,NG (Nigeria)
Dozie,2025-04-18 20:41:40,00:13:19,,Suits: Season 3: Conflict of Interest (Episode 4),,DefaultWidevineAndroidPhone,00:20:50,Not latest view,NG (Nigeria)
Dozie,2025-04-18 20:14:07,00:27:31,,Suits: Season 3: Unfinished Business (Episode 3),,DefaultWidevineAndroidPhone,00:42:40,00:42:40,NG (Nigeria)
Dozie,2025-04-18 19:46:13,00:27:42,,Suits: Season 3: I Want You to Want Me (Episode 2),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,NG (Nigeria)
Dozie,2025-04-18 19:13:46,00:28:20,,Suits: Season 3: The Arrangement (Episode 1),,DefaultWidevineAndroidPhone,00:42:38,00:42:38,NG (Nigeria)
Dozie,2025-04-18 17:42:40,00:00:03,,Suits: Season 3: The Arrangement (Episode 1),,DefaultWidevineAndroidPhone,00:00:03,Not latest view,NG (Nigeria)
Dozie,2025-04-18 17:31:36,00:10:38,,Suits: Season 2: War (Episode 16),,DefaultWidevineAndroidPhone,00:42:41,00:42:41,NG (Nigeria)
Dozie,2025-04-18 17:12:40,00:16:49,,Suits: Season 2: War (Episode 16),,DefaultWidevineAndroidPhone,00:26:17,Not latest view,NG (Nigeria)
Dozie,2025-04-18 16:39:46,00:27:23,,Suits: Season 2: Normandy (Episode 15),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-18 16:26:07,00:13:38,,Suits: Season 2: He's Back (Episode 14),,DefaultWidevineAndroidPhone,00:42:37,00:42:37,NG (Nigeria)
Dozie,2025-04-18 15:24:26,00:14:04,,Suits: Season 2: He's Back (Episode 14),,DefaultWidevineAndroidPhone,00:22:14,Not latest view,NG (Nigeria)
Dozie,2025-04-18 14:56:26,00:27:58,,Suits: Season 2: Zane Vs. Zane (Episode 13),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,NG (Nigeria)
Dozie,2025-04-18 14:26:58,00:24:41,,Suits: Season 2: Blood in the Water (Episode 12),,DefaultWidevineAndroidPhone,00:42:12,00:42:12,NG (Nigeria)
Dozie,2025-04-18 13:47:33,00:01:28,,Suits: Season 2: Blood in the Water (Episode 12),,DefaultWidevineAndroidPhone,00:05:49,Not latest view,NG (Nigeria)
Dozie,2025-04-18 13:39:15,00:00:30,,Suits: Season 2: Blood in the Water (Episode 12),,DefaultWidevineAndroidPhone,00:03:59,Not latest view,NG (Nigeria)
Dozie,2025-04-18 13:38:56,00:00:01,,Suits: Season 2: Rewind (Episode 8),,DefaultWidevineAndroidPhone,00:00:00,00:00:00,NG (Nigeria)
Dozie,2025-04-18 13:38:51,00:00:01,,Suits: Season 2: Sucker Punch (Episode 7),,DefaultWidevineAndroidPhone,00:00:02,00:00:02,NG (Nigeria)
Dozie,2025-04-18 13:38:35,00:00:06,,Suits: Season 2: Sucker Punch (Episode 7),,DefaultWidevineAndroidPhone,00:00:06,Not latest view,NG (Nigeria)
Dozie,2025-04-18 12:04:40,00:01:45,,Suits: Season 2: Blood in the Water (Episode 12),,DefaultWidevineAndroidPhone,00:03:24,Not latest view,NG (Nigeria)
Dozie,2025-04-18 11:38:55,00:25:35,,Suits: Season 2: Blind-Sided (Episode 11),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-18 11:11:41,00:26:58,,Suits: Season 2: High Noon (Episode 10),,DefaultWidevineAndroidPhone,00:43:35,00:43:35,NG (Nigeria)
Dozie,2025-04-18 10:43:34,00:28:03,,Suits: Season 2: Asterisk (Episode 9),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-18 10:30:13,00:13:17,,Suits: Season 2: Rewind (Episode 8),,DefaultWidevineAndroidPhone,00:42:23,Not latest view,NG (Nigeria)
Dozie,2025-04-18 10:07:16,00:14:29,,Suits: Season 2: Rewind (Episode 8),,DefaultWidevineAndroidPhone,00:22:04,Not latest view,NG (Nigeria)
Dozie,2025-04-18 09:35:06,00:28:16,,Suits: Season 2: Sucker Punch (Episode 7),,DefaultWidevineAndroidPhone,00:42:33,Not latest view,NG (Nigeria)
Dozie,2025-04-18 08:57:40,00:00:05,,Suits: Season 2: Sucker Punch (Episode 7),,DefaultWidevineAndroidPhone,00:00:08,Not latest view,NG (Nigeria)
Dozie,2025-04-18 08:33:56,00:22:32,,Suits: Season 2: All In (Episode 6),,DefaultWidevineAndroidPhone,00:42:33,00:42:33,NG (Nigeria)
Dozie,2025-04-18 05:32:29,00:21:29,,The Social Dilemma,,DefaultWidevineAndroidPhone,00:32:04,00:32:04,NG (Nigeria)
Dozie,2025-04-18 05:32:19,00:00:06,Autoplayed: user action: None; ,The Social Dilemma PVS Trailer A,TRAILER,DefaultWidevineAndroidPhone,00:00:06,00:00:06,NG (Nigeria)
Dozie,2025-04-18 05:28:09,00:00:06,Autoplayed: user action: None; ,The Great Wall_hook_01_16x9_backfill,HOOK,DefaultWidevineAndroidPhone,00:00:06,00:00:06,NG (Nigeria)
Dozie,2025-04-17 20:38:18,00:05:14,,Suits: Season 2: All In (Episode 6),,DefaultWidevineAndroidPhone,00:08:52,Not latest view,NG (Nigeria)
Dozie,2025-04-17 20:10:28,00:27:42,,Suits: Season 2: Break Point (Episode 5),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-17 19:40:20,00:28:05,,Suits: Season 2: Discovery (Episode 4),,DefaultWidevineAndroidPhone,00:42:40,00:42:40,NG (Nigeria)
Dozie,2025-04-17 19:36:53,00:03:25,,Suits: Season 2: Meet the New Boss (Episode 3),,DefaultWidevineAndroidPhone,00:42:29,00:42:29,NG (Nigeria)
Dozie,2025-04-17 19:28:48,00:07:15,,Suits: Season 2: Meet the New Boss (Episode 3),,DefaultWidevineAndroidPhone,00:38:32,Not latest view,NG (Nigeria)
Dozie,2025-04-17 19:05:26,00:18:14,,Suits: Season 2: Meet the New Boss (Episode 3),,DefaultWidevineAndroidPhone,00:27:46,Not latest view,NG (Nigeria)
Dozie,2025-04-17 18:37:22,00:28:02,,Suits: Season 2: The Choice (Episode 2),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-17 18:33:08,00:04:13,,Suits: Season 2: She Knows (Episode 1),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,NG (Nigeria)
Dozie,2025-04-17 18:27:10,00:03:58,,Suits: Season 2: She Knows (Episode 1),,DefaultWidevineAndroidPhone,00:36:18,Not latest view,NG (Nigeria)
Dozie,2025-04-17 17:04:16,00:20:01,,Suits: Season 2: She Knows (Episode 1),,DefaultWidevineAndroidPhone,00:30:26,Not latest view,NG (Nigeria)
Dozie,2025-04-17 16:47:03,00:16:00,,Suits: Season 1: Dog Fight (Episode 12),,DefaultWidevineAndroidPhone,00:42:03,00:42:03,NG (Nigeria)
Dozie,2025-04-17 16:35:53,00:09:42,,Suits: Season 1: Dog Fight (Episode 12),,DefaultWidevineAndroidPhone,00:19:29,Not latest view,NG (Nigeria)
Dozie,2025-04-17 12:41:21,00:02:43,,Suits: Season 1: Dog Fight (Episode 12),,DefaultWidevineAndroidPhone,00:05:03,Not latest view,NG (Nigeria)
Dozie,2025-04-17 12:11:49,00:27:45,,Suits: Season 1: Rules of the Game (Episode 11),,DefaultWidevineAndroidPhone,00:42:01,00:42:01,NG (Nigeria)
Dozie,2025-04-17 11:53:57,00:15:06,,Suits: Season 1: The Shelf Life (Episode 10),,DefaultWidevineAndroidPhone,00:42:06,00:42:06,NG (Nigeria)
Dozie,2025-04-17 11:21:30,00:01:24,,Suits: Season 1: The Shelf Life (Episode 10),,DefaultWidevineAndroidPhone,00:20:07,Not latest view,NG (Nigeria)
Dozie,2025-04-17 11:00:45,00:02:16,,Suits: Season 1: The Shelf Life (Episode 10),,DefaultWidevineAndroidPhone,00:18:09,Not latest view,NG (Nigeria)
Dozie,2025-04-17 10:50:41,00:09:35,,Suits: Season 1: The Shelf Life (Episode 10),,DefaultWidevineAndroidPhone,00:14:47,Not latest view,NG (Nigeria)
Dozie,2025-04-17 10:22:26,00:28:01,,Suits: Season 1: Undefeated (Episode 9),,DefaultWidevineAndroidPhone,00:42:25,00:42:25,NG (Nigeria)
Dozie,2025-04-17 09:51:20,00:28:09,,Suits: Season 1: Identity Crisis (Episode 8),,DefaultWidevineAndroidPhone,00:42:35,00:42:35,NG (Nigeria)
Dozie,2025-04-17 09:22:17,00:27:49,,Suits: Season 1: Play the Man (Episode 7),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-17 08:54:14,00:27:51,,Suits: Season 1: Tricks of the Trade (Episode 6),,DefaultWidevineAndroidPhone,00:42:10,00:42:10,NG (Nigeria)
Dozie,2025-04-17 08:29:24,00:18:04,,Suits: Season 1: Bail Out (Episode 5),,DefaultWidevineAndroidPhone,00:41:35,00:41:35,NG (Nigeria)
Dozie,2025-04-17 07:19:47,00:00:08,,Suits: Season 1: Bail Out (Episode 5),,DefaultWidevineAndroidPhone,00:14:49,Not latest view,NG (Nigeria)
Dozie,2025-04-16 13:13:04,00:09:30,,Suits: Season 1: Bail Out (Episode 5),,DefaultWidevineAndroidPhone,00:14:38,Not latest view,NG (Nigeria)
Dozie,2025-04-16 12:42:36,00:28:43,,Suits: Season 1: Dirty Little Secrets (Episode 4),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,NG (Nigeria)
Dozie,2025-04-16 12:41:09,00:00:04,,Suits: Season 1: Dirty Little Secrets (Episode 4),,DefaultWidevineAndroidPhone,00:00:05,Not latest view,NG (Nigeria)
Dozie,2025-04-16 12:12:13,00:27:48,,Suits: Season 1: Inside Track (Episode 3),,DefaultWidevineAndroidPhone,00:41:36,00:41:36,NG (Nigeria)
Dozie,2025-04-16 11:44:10,00:28:01,,Suits: Season 1: Errors and Omissions (Episode 2),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-16 10:49:20,00:53:23,,Suits: Season 1: Pilot Part 1 & 2 (Episode 1),,DefaultWidevineAndroidPhone,01:20:45,01:20:45,NG (Nigeria)
Dozie,2025-04-15 19:20:04,00:38:43,,The Blacklist: Season 8: Nachalo (Episode 21),,DefaultWidevineAndroidPhone,00:42:23,00:42:23,NG (Nigeria)
Dozie,2025-04-15 19:11:47,00:00:06,Autoplayed: user action: None; ,The Blacklist: Season 1 - Upper Bound Clip 2,HOOK,DefaultWidevineAndroidPhone,00:00:00,00:00:00,NG (Nigeria)
Dozie,2025-04-15 18:43:46,00:27:49,,The Blacklist: Season 5: Sutton Ross (No. 17) (Episode 22),,DefaultWidevineAndroidPhone,00:42:28,00:42:28,NG (Nigeria)
Dozie,2025-04-15 18:17:50,00:25:45,,The Blacklist: Season 5: Lawrence Dane Devlin (No. 26) (Episode 21),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-15 17:46:40,00:21:19,,The Blacklist: Season 5: Nicholas T. Moore (No. 110) (Episode 20),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-15 17:38:05,00:05:22,,The Blacklist: Season 5: Nicholas T. Moore (No. 110) (Episode 20),,DefaultWidevineAndroidPhone,00:08:11,Not latest view,NG (Nigeria)
Dozie,2025-04-15 17:11:54,00:26:03,,The Blacklist: Season 5: Ian Garvey (No. 13): Conclusion (Episode 19),,DefaultWidevineAndroidPhone,00:42:24,00:42:24,NG (Nigeria)
Dozie,2025-04-15 16:38:54,00:32:37,,The Blacklist: Season 5: Zarak Mosadek (No. 23) (Episode 18),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-15 16:38:25,00:00:28,,The Blacklist: Season 5: Anna-Garcia Duerte (No. 25) (Episode 17),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-15 16:03:25,00:27:31,,The Blacklist: Season 5: Anna-Garcia Duerte (No. 25) (Episode 17),,DefaultWidevineAndroidPhone,00:42:01,Not latest view,NG (Nigeria)
Dozie,2025-04-15 15:35:37,00:27:39,,The Blacklist: Season 5: The Capricorn Killer (No. 19) (Episode 16),,DefaultWidevineAndroidPhone,00:42:25,00:42:25,NG (Nigeria)
Dozie,2025-04-15 15:07:42,00:27:52,,The Blacklist: Season 5: Pattie Sue Edwards (No. 68) (Episode 15),,DefaultWidevineAndroidPhone,00:42:29,00:42:29,NG (Nigeria)
Dozie,2025-04-15 14:34:43,00:32:56,,The Blacklist: Season 5: Raleigh Sinclair III (No. 51) (Episode 14),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-15 14:12:28,00:00:09,,The Blacklist: Season 5: Raleigh Sinclair III (No. 51) (Episode 14),,DefaultWidevineAndroidPhone,00:00:14,Not latest view,NG (Nigeria)
Dozie,2025-04-15 13:44:41,00:27:39,,The Blacklist: Season 5: The Invisible Hand (Episode 13),,DefaultWidevineAndroidPhone,00:42:29,00:42:29,NG (Nigeria)
Dozie,2025-04-15 13:16:18,00:28:21,,The Blacklist: Season 5: The Cook (No. 56) (Episode 12),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-15 12:47:41,00:27:57,,The Blacklist: Season 5: Abraham Stern (No. 100) (Episode 11),,DefaultWidevineAndroidPhone,00:42:24,00:42:24,NG (Nigeria)
Dozie,2025-04-15 12:19:01,00:28:38,,The Blacklist: Season 5: The Informant (No. 118) (Episode 10),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,NG (Nigeria)
Dozie,2025-04-15 12:03:15,00:15:11,,The Blacklist: Season 5: Ruin (Episode 9),,DefaultWidevineAndroidPhone,00:37:05,00:37:05,NG (Nigeria)
Dozie,2025-04-15 11:28:05,00:27:19,,The Blacklist: Season 5: Ian Garvey (No. 13) (Episode 8),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-15 11:00:05,00:27:58,,The Blacklist: Season 5: The Killgannon Corporation (No. 48) (Episode 7),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-15 10:39:11,00:08:29,,The Blacklist: Season 5: The Killgannon Corporation (No. 48) (Episode 7),,DefaultWidevineAndroidPhone,00:08:28,Not latest view,NG (Nigeria)
Dozie,2025-04-15 10:35:13,00:03:57,,The Blacklist: Season 5: The Travel Agency (No. 90) (Episode 6),,DefaultWidevineAndroidPhone,00:42:31,00:42:31,NG (Nigeria)
Dozie,2025-04-14 19:46:47,00:25:44,,The Blacklist: Season 5: The Travel Agency (No. 90) (Episode 6),,DefaultWidevineAndroidPhone,00:38:35,Not latest view,NG (Nigeria)
Dozie,2025-04-14 19:13:43,00:31:20,,The Blacklist: Season 5: Ilyas Surkov (No. 54) (Episode 5),,DefaultWidevineAndroidPhone,00:42:28,00:42:28,NG (Nigeria)
Dozie,2025-04-14 12:09:40,00:22:59,,The Blacklist: Season 5: The Endling (No. 44) (Episode 4),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-14 12:06:13,00:00:12,Autoplayed: user action: None; ,THELASTDAYSOFAMERICANCRIME_CLIP_SUPPORTINGCHARACTER,HOOK,DefaultWidevineAndroidPhone,00:00:12,00:00:12,NG (Nigeria)
Dozie,2025-04-14 12:05:55,00:00:06,Autoplayed: user action: None; ,Red Sparrow_hook_04_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:06,00:00:06,NG (Nigeria)
Dozie,2025-04-14 12:05:19,00:00:13,Autoplayed: user action: None; ,Sliver_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:03,00:00:03,NG (Nigeria)
Dozie,2025-04-14 12:03:09,00:00:06,Autoplayed: user action: None; ,Suits: Season 1_hook_primary_16x9,HOOK,DefaultWidevineAndroidPhone,00:00:00,00:00:00,NG (Nigeria)
Dozie,2025-04-14 11:24:34,00:01:24,,The Blacklist: Season 5: The Endling (No. 44) (Episode 4),,DefaultWidevineAndroidPhone,00:08:14,Not latest view,NG (Nigeria)
Dozie,2025-04-14 09:13:57,00:04:14,,The Blacklist: Season 5: The Endling (No. 44) (Episode 4),,DefaultWidevineAndroidPhone,00:06:20,Not latest view,NG (Nigeria)
Dozie,2025-04-14 08:33:59,00:34:31,,The Blacklist: Season 5: Miss Rebecca Thrall (No. 76) (Episode 3),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-14 06:30:13,00:00:02,,The Blacklist: Season 5: Miss Rebecca Thrall (No. 76) (Episode 3),,DefaultWidevineAndroidPhone,00:00:03,Not latest view,NG (Nigeria)
Dozie,2025-04-14 06:01:58,00:28:14,,The Blacklist: Season 5: Greyson Blaise (No. 37) (Episode 2),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-14 05:54:47,00:06:59,,The Blacklist: Season 5: Smokey Putnum (No. 30) (Episode 1),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-13 20:00:12,00:24:35,,The Blacklist: Season 5: Smokey Putnum (No. 30) (Episode 1),,DefaultWidevineAndroidPhone,00:32:28,Not latest view,NG (Nigeria)
Dozie,2025-04-13 19:44:32,00:02:04,,The Blacklist: Season 5: Smokey Putnum (No. 30) (Episode 1),,DefaultWidevineAndroidPhone,00:02:04,Not latest view,NG (Nigeria)
Dozie,2025-04-13 19:27:14,00:15:54,,The Blacklist: Season 4: Mr. Kaplan (No. 4): Conclusion (Episode 22),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-13 19:23:51,00:03:17,,The Blacklist: Season 4: Mr. Kaplan (No. 4): Conclusion (Episode 22),,DefaultWidevineAndroidPhone,00:27:03,Not latest view,NG (Nigeria)
Dozie,2025-04-13 19:23:39,00:00:11,,The Blacklist: Season 4: Mr. Kaplan (No. 4) (Episode 21),,DefaultWidevineAndroidPhone,00:42:14,00:42:14,NG (Nigeria)
Dozie,2025-04-13 18:59:00,00:14:38,,The Blacklist: Season 4: Mr. Kaplan (No. 4): Conclusion (Episode 22),,DefaultWidevineAndroidPhone,00:22:10,Not latest view,NG (Nigeria)
Dozie,2025-04-13 18:50:40,00:07:32,,The Blacklist: Season 4: Mr. Kaplan (No. 4) (Episode 21),,DefaultWidevineAndroidPhone,00:42:33,Not latest view,NG (Nigeria)
Dozie,2025-04-13 18:26:14,00:20:59,,The Blacklist: Season 4: Mr. Kaplan (No. 4) (Episode 21),,DefaultWidevineAndroidPhone,00:31:30,Not latest view,NG (Nigeria)
Dozie,2025-04-13 18:04:23,00:15:49,,The Blacklist: Season 4: The Debt Collector (No. 46) (Episode 20),,DefaultWidevineAndroidPhone,00:42:27,00:42:27,NG (Nigeria)
Dozie,2025-04-13 17:50:27,00:07:11,,The Blacklist: Season 4: The Debt Collector (No. 46) (Episode 20),,DefaultWidevineAndroidPhone,00:19:23,Not latest view,NG (Nigeria)
Dozie,2025-04-13 17:41:01,00:05:52,,The Blacklist: Season 4: The Debt Collector (No. 46) (Episode 20),,DefaultWidevineAndroidPhone,00:08:48,Not latest view,NG (Nigeria)
Dozie,2025-04-13 17:12:19,00:28:17,,The Blacklist: Season 4: Dr. Bogdan Krilov (No. 29) (Episode 19),,DefaultWidevineAndroidPhone,00:42:28,00:42:28,NG (Nigeria)
Dozie,2025-04-13 16:42:55,00:28:18,,The Blacklist: Season 4: Philomena (No. 61) (Episode 18),,DefaultWidevineAndroidPhone,00:42:28,00:42:28,NG (Nigeria)
Dozie,2025-04-13 16:14:47,00:27:20,,The Blacklist: Season 4: Requiem (Episode 17),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-13 15:39:06,00:27:56,,The Blacklist: Season 4: Dembe Zuma (No. 10) (Episode 16),,DefaultWidevineAndroidPhone,00:42:25,00:42:25,NG (Nigeria)
Dozie,2025-04-13 15:13:39,00:19:23,,The Blacklist: Season 4: The Apothecary (No. 59) (Episode 15),,DefaultWidevineAndroidPhone,00:42:26,00:42:26,NG (Nigeria)
Dozie,2025-04-13 15:12:32,00:00:08,,The Blacklist: Season 4: Dembe Zuma (No. 10) (Episode 16),,DefaultWidevineAndroidPhone,00:00:12,Not latest view,NG (Nigeria)
Dozie,2025-04-13 15:12:18,00:00:04,,The Blacklist: Season 4: Dembe Zuma (No. 10) (Episode 16),,DefaultWidevineAndroidPhone,00:00:05,Not latest view,NG (Nigeria)
Dozie,2025-04-13 15:02:43,00:09:09,,The Blacklist: Season 4: The Apothecary (No. 59) (Episode 15),,DefaultWidevineAndroidPhone,00:13:44,Not latest view,NG (Nigeria)
Dozie,2025-04-13 14:29:03,00:28:20,,The Blacklist: Season 4: The Architect (No. 107) (Episode 14),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-13 14:00:22,00:24:35,,The Blacklist: Season 4: Isabella Stone (No. 34) (Episode 13),,DefaultWidevineAndroidPhone,00:42:36,00:42:36,NG (Nigeria)
Dozie,2025-04-12 20:38:09,00:03:55,,The Blacklist: Season 4: Isabella Stone (No. 34) (Episode 13),,DefaultWidevineAndroidPhone,00:05:51,Not latest view,NG (Nigeria)
Dozie,2025-04-12 20:09:39,00:28:21,,The Blacklist: Season 4: Natalie Luca (No. 184) (Episode 12),,DefaultWidevineAndroidPhone,00:42:32,00:42:32,NG (Nigeria)
Dozie,2025-04-12 19:41:15,00:28:19,,The Blacklist: Season 4: The Harem (No. 102) (Episode 11),,DefaultWidevineAndroidPhone,00:42:30,00:42:30,NG (Nigeria)
Dozie,2025-04-12 19:34:16,00:06:57,,The Blacklist: Season 4: The Forecaster (No. 163) (Episode 10),,DefaultWidevineAndroidPhone,00:42:28,00:42:28,NG (Nigeria)
Dozie,2025-04-12 17:19:46,00:23:10,,The Blacklist: Season 4: The Forecaster (No. 163) (Episode 10),,DefaultWidevineAndroidPhone,00:34:45,Not latest view,NG (Nigeria)
